date,max_temperature,min_temperature,avg_relative_humidity,avg_dew_point,avg_wind_speed,avg_pressure_sea,avg_pressure_station,precipitation,rain,snow,avg_temperature
1999-12-20,8,-3.5,74.5,-1.5,28.5,101.42,99.29,1.6,1.6,0,2.25
1999-12-19,2.3,-6.2,72.5,-4.5,18.5,102.61,100.4,0,0,0,-1.95
1999-12-18,-1.3,-6.4,67,-8.8,5.5,102.75,100.52,0,0,0,-3.85
1999-12-17,-0.1,-4.7,66,-9.2,23,101.96,99.76,0,0,0,-2.4
1999-12-16,4.3,-1.5,71.5,-3,33,100.9,98.76,0,0,0,1.4
1999-12-15,7.7,2.1,85,3.4,18.5,100.84,98.73,3,3,0,4.9
1999-12-14,2.5,-0.3,89,-0.5,28,101.76,99.59,4.3,0.4,3.4,1.1
1999-12-13,4,-0.4,87.5,-1.2,12.5,102.01,99.84,2.6,0,1.8,1.8
1999-12-12,2.5,-5.1,81,-3.4,7.5,102.02,99.84,0,0,0,-1.29
1999-12-11,2.6,-4.2,73,-5.8,28,102.24,100.05,0,0,0,-0.8
1999-12-10,7.7,-0.2,82,0.9,22,101.22,99.08,1.6,1.6,0,3.75
1999-12-09,9.3,-0.3,85.5,2,5.5,102.09,99.93,0,0,0,4.5
1999-12-08,7,-2.6,84,0,10,102.63,100.45,0,0,0,2.2
1999-12-07,2.5,0.1,72,-3.3,12,102.37,100.18,0,0,0,1.3
1999-12-06,6.2,1,87.5,1.7,21.5,101.38,99.23,5,5,0,3.6
1999-12-05,14.3,6,88,8.4,18.5,101.2,99.11,3.4,3.4,0,10.15
1999-12-04,12.8,8.1,85.5,7.8,18,101.7,99.61,2.2,2.2,0,10.45
1999-12-03,12.1,5,72.5,4.3,20.5,101.63,99.52,0.2,0.2,0,8.55
1999-12-02,5.7,0,69.5,-0.8,8.5,102.24,100.07,0,0,0,2.85
1999-12-01,2,-7.8,61.5,-7.5,7.5,103.29,101.05,0,0,0,-2.9
1999-11-30,-0.9,-7.1,65.5,-9.4,15,103.8,101.55,0,0,0,-4
1999-11-29,1.8,-4.5,75,-5.5,24,103.03,100.82,0,0,0,-1.35
1999-11-28,6.8,-0.1,66,-2.5,26,102.2,100.03,0,0,0,3.35
1999-11-27,9.1,1.6,76,0.7,24,101.36,99.24,0,0,0,5.35
1999-11-26,6.6,4.2,91,4,15.5,101.16,99.03,13.4,13.4,0,5.4
1999-11-25,6.7,1.6,75,0.8,6.5,102.35,100.2,0,0,0,4.15
1999-11-24,14.3,4,77.5,6.1,25.5,101.78,99.67,0.8,0.8,0,9.15
1999-11-23,15.1,8.5,84,9.4,10.5,101.99,99.88,0,0,0,11.8
1999-11-22,15.8,8.3,86,9.1,6.5,101.99,99.92,0,0,0,12.05
1999-11-21,9.5,6.9,90,6.3,8.5,102.1,99.97,0.2,0.2,0,8.19
1999-11-20,13.3,6.9,76,7.3,17,101.64,99.54,5,5,0,10.1
1999-11-19,15.5,5.4,60.5,1.8,15,101.74,99.63,0,0,0,10.45
1999-11-18,9,0.4,55,-2.4,14.5,102.09,99.95,0,0,0,4.7
1999-11-17,4.6,-4.7,61.5,-6.2,18.5,102.05,99.85,0,0,0,-0.05
1999-11-16,2,-3.9,66.5,-6.4,33.5,101.48,99.28,0,0,0,-0.95
1999-11-15,4,-2.9,62.5,-5.9,19.5,101.25,99.11,0,0,0,0.55
1999-11-14,12.8,3.5,66.5,3,37,100.78,98.69,0,0,0,8.15
1999-11-13,12.5,5.8,83,6,17.5,101.18,99.08,0,0,0,9.15
1999-11-12,7.3,-0.1,78.5,0.7,11,102.31,100.16,0,0,0,3.6
1999-11-11,2.2,-2.1,58.5,-6.7,16.5,102.8,100.6,0,0,0,0.05
1999-11-10,15.7,1.1,82.5,4.2,20.5,101.46,99.36,4.8,4.8,0,8.4
1999-11-09,22.3,6.5,68.5,7.2,27,101.16,99.11,0,0,0,14.4
1999-11-08,10.5,1.4,63,0.4,11,102.1,99.95,0,0,0,5.95
1999-11-07,6.2,-0.6,63,-4.2,15,102.76,100.58,0,0,0,2.8
1999-11-06,8.8,0.6,65.5,0.2,24,102.39,100.23,0,0,0,4.7
1999-11-05,16.7,5.1,64.5,5,24.5,101.71,99.62,0,0,0,10.89
1999-11-04,7.6,1.9,63,-0.3,24.5,101.64,99.49,0,0,0,4.75
1999-11-03,2.9,0.6,85,-0.3,40,100.13,98.01,1.6,0.4,1.2,1.75
1999-11-02,13.2,2.2,93.5,6.5,29.5,99.86,97.78,52.4,52.4,0,7.69
1999-11-01,16.5,5.1,78.5,5.9,7.5,101.58,99.49,0,0,0,10.8
1999-10-31,17.9,7.5,64,7.3,22,102.14,100.05,0.2,0.2,0,12.7
1999-10-30,20.4,7.5,77,9,7.5,102.3,100.2,0,0,0,13.95
1999-10-29,13.6,5.1,80.5,6.2,8.5,102.49,100.37,0,0,0,9.35
1999-10-28,18.1,1.8,66,3.8,13,102.31,100.2,0,0,0,9.95
1999-10-27,8,1.8,64.5,0,13,102.45,100.31,0,0,0,4.9
1999-10-26,15.1,5.8,54,1.1,30,101.46,99.36,0,0,0,10.45
1999-10-25,13.9,3.4,59.5,2,22,101.53,99.42,0,0,0,8.65
1999-10-24,7.6,3.7,71.5,1.5,26,101.36,99.24,0,0,0,5.65
1999-10-23,9.1,3.4,80,3.4,18.5,100.29,98.19,0.4,0.4,0,6.25
1999-10-22,12.3,4.9,75.5,5.8,22,99.76,97.71,4.8,4.8,0,8.6
1999-10-21,12.8,1.8,67.5,2.2,17,101.27,99.17,0,0,0,7.3
1999-10-20,12.6,4.1,71.5,3.6,20.5,102,99.89,0,0,0,8.35
1999-10-19,10.4,1.1,78,2.6,6.5,102.4,100.27,0,0,0,5.75
1999-10-18,9,1.1,76.5,1.7,17.5,102.04,99.9,0,0,0,5.05
1999-10-17,15,5.7,76.5,9.8,19.5,101.43,99.38,0,0,0,10.35
1999-10-16,23,9.8,77,11.6,19.5,101.36,99.3,0,0,0,16.39
1999-10-15,15,5.7,73,5.2,10,101.99,99.87,0,0,0,10.35
1999-10-14,11.5,2.6,73.5,1.8,24,101.64,99.51,0,0,0,7.05
1999-10-13,20.1,2.9,84.5,8.8,28.5,100.81,98.75,36.4,36.4,0,11.5
1999-10-12,13.3,4.3,71,5,9.5,102.26,100.15,0.6,0.6,0,8.8
1999-10-11,17.7,5.3,60,5.3,23,102.16,100.05,0,0,0,11.5
1999-10-10,21.2,11.8,85.5,13.6,13,101.46,99.42,0.4,0.4,0,16.5
1999-10-09,20.6,12.8,72.5,12,11,101.77,99.72,0,0,0,16.7
1999-10-08,18.8,5,78.5,8,21.5,102.02,99.92,4.6,4.6,0,11.9
1999-10-07,7.2,-1.3,61,-2,11.5,103.06,100.89,0,0,0,2.95
1999-10-06,10.2,0.1,68,1.2,29.5,102.11,99.98,0,0,0,5.15
1999-10-05,13.2,2.3,69,2.9,14,101.98,99.85,0,0,0,7.75
1999-10-04,9.4,2.4,78.5,2.4,16.5,102.43,100.27,3.6,3.6,0,5.9
1999-10-03,12.1,3.5,69.5,3.2,17,102.52,100.4,6.4,6.4,0,7.8
1999-10-02,13.1,7.5,84.5,8,8.5,101.83,99.73,4.4,4.4,0,10.3
1999-10-01,16.4,7.1,59,4.8,22.5,101.31,99.22,0,0,0,11.75
1999-09-30,16.4,9.8,71.5,7.1,28.5,100.64,98.58,2.8,2.8,0,13.1
1999-09-29,21.9,11.4,95,16.1,25,100.79,98.77,46.6,46.6,0,16.64
1999-09-28,25.7,17.8,79,17.6,11.5,101.87,99.84,0,0,0,21.75
1999-09-27,24.7,12.1,79,14.3,8.5,102.01,99.97,0,0,0,18.39
1999-09-26,21.6,7.7,68,10.1,11,102.01,99.95,0,0,0,14.65
1999-09-25,17.4,7.6,68.5,6.7,7.5,101.69,99.61,0,0,0,12.5
1999-09-24,19.6,10.7,73,9.9,14,100.99,98.92,2.6,2.6,0,15.15
1999-09-23,26.3,10,52.5,7.4,20.5,100.71,98.69,0,0,0,18.14
1999-09-22,18.4,2.9,63.5,3.2,12,101.43,99.32,0,0,0,10.64
1999-09-21,14.6,5.1,63,2.3,20.5,101.86,99.77,0,0,0,9.85
1999-09-20,19.5,7.7,79.5,9.7,17.5,101.31,99.26,2,2,0,13.6
1999-09-19,24.2,10.4,70,11.8,10,101.55,99.49,0,0,0,17.3
1999-09-18,22.3,9.5,64.5,10.1,10.5,101.94,99.89,0,0,0,15.9
1999-09-17,21.2,10.6,62,6.8,22,101.85,99.77,0,0,0,15.89
1999-09-16,19.5,11.9,71.5,9.8,23.5,101.67,99.62,0,0,0,15.7
1999-09-15,21,9.9,67,9.2,10,101.91,99.87,0,0,0,15.45
1999-09-14,22.1,11.2,70.5,12.7,18,101.74,99.67,1.8,1.8,0,16.64
1999-09-13,22.3,16.4,78,15.9,16,101.41,99.39,8.6,8.6,0,19.35
1999-09-12,25.7,10,66,12.6,12,101.86,99.8,0,0,0,17.85
1999-09-11,22.3,12.4,61,9.8,17.5,101.44,99.38,0,0,0,17.35
1999-09-10,21.4,18.5,68.5,10.7,14,100.94,98.9,0,0,0,19.95
1999-09-09,25.3,16.2,71,15.7,14,100.7,98.71,3,3,0,20.75
1999-09-08,27.5,19.2,69.5,16.4,14,100.82,98.84,0,0,0,23.35
1999-09-07,24.4,19.3,87,19.5,14,100.97,98.97,0.2,0.2,0,21.85
1999-09-06,27.9,19.5,81.5,19,16,101.19,99.2,12.4,12.4,0,23.7
1999-09-05,27,21.2,64.5,15.8,10,101.67,99.67,0,0,0,24.1
1999-09-04,30.1,18.1,51.5,13.2,13,101.88,99.87,0,0,0,24.1
1999-09-03,31.3,16,53.5,11.6,7.5,101.83,99.83,0,0,0,23.65
1999-09-02,30.4,13.8,59.5,12.2,7.5,101.94,99.92,0,0,0,22.1
1999-09-01,26.5,12.1,66.5,12.6,7.5,102.22,100.18,0,0,0,19.3
1999-08-31,23.6,10.6,64,10.7,7.5,102.53,100.47,0,0,0,17.1
1999-08-30,19.8,9.6,64.5,8.8,11,102.69,100.61,0,0,0,14.7
1999-08-29,20.5,12.5,59,8.4,27,101.88,99.82,0,0,0,16.5
1999-08-28,31.7,17.4,56,13.8,25.5,101.05,99.08,0,0,0,24.54
1999-08-27,27.8,18.7,68.5,17.4,12,101.14,99.16,0,0,0,23.25
1999-08-26,26.3,20.5,68.5,16.3,16.5,101.19,99.2,0,0,0,23.4
1999-08-25,24.6,20.6,79,18.2,10.5,101.4,99.4,1,1,0,22.6
1999-08-24,26.4,19.8,70,16.9,11.5,101.42,99.42,0.2,0.2,0,23.1
1999-08-23,27.5,15.7,64,13.8,9.5,101.64,99.62,0,0,0,21.6
1999-08-22,26.4,15.2,69.5,14.5,11.5,101.76,99.74,0,0,0,20.79
1999-08-21,23.5,16.7,74,14.5,9.5,101.78,99.74,0,0,0,20.1
1999-08-20,19.2,16.4,85.5,15.2,14,101.7,99.65,33.8,33.8,0,17.79
1999-08-19,23.3,15,67,12.3,13,101.69,99.64,0,0,0,19.14
1999-08-18,24.7,15,67.5,13.1,20.5,101.44,99.41,0,0,0,19.85
1999-08-17,29.6,18.2,62,16.1,23.5,101.28,99.31,0,0,0,23.9
1999-08-16,25.7,14.3,61.5,12.6,10,102.02,100,0,0,0,20
1999-08-15,24.6,14.3,62,10.2,10,102.04,99.99,0,0,0,19.45
1999-08-14,23.7,14.7,66.5,14.1,25,101.11,99.09,0,0,0,19.2
1999-08-13,28.3,19.1,77,19.9,18,100.67,98.69,4,4,0,23.7
1999-08-12,28.9,15.9,67.5,16.3,10,101.33,99.33,0,0,0,22.4
1999-08-11,25.1,17.2,76.5,16,7.5,100.98,98.96,0,0,0,21.15
1999-08-10,17.7,15.5,71.5,11.7,10,100.95,98.93,2.8,2.8,0,16.6
1999-08-09,21.9,11.8,60.5,7.5,14,101.36,99.33,0,0,0,16.85
1999-08-08,24.8,13.9,77.5,14.1,29,100.94,98.9,0.8,0.8,0,19.35
1999-08-07,23.7,12.5,69,13.9,11.5,101.36,99.32,3.2,3.2,0,18.1
1999-08-06,25.5,12.9,62,12.2,23.5,101.28,99.26,1.4,1.4,0,19.2
1999-08-05,24.4,14.2,69.5,12.4,17,101.15,99.11,0,0,0,19.29
1999-08-04,22.7,17.1,85.5,17.2,5.5,101.31,99.29,11,11,0,19.89
1999-08-03,26.8,14.9,63.5,13.1,22,101.89,99.85,0.8,0.8,0,20.85
1999-08-02,25.6,15.9,60,10.8,18.5,101.83,99.79,0,0,0,20.75
1999-08-01,28.3,17.6,58,14.2,23,101.1,99.09,0,0,0,22.95
1999-07-31,27.9,21.8,77,19.3,15,100.51,98.54,22,22,0,24.85
1999-07-30,34.6,22.7,52.5,17,12,100.38,98.43,0,0,0,28.65
1999-07-29,31.4,19.1,60,16,19.5,100.46,98.48,0,0,0,25.25
1999-07-28,30.6,16.4,49,14.2,12,100.92,98.92,0,0,0,23.5
1999-07-27,32.1,19.8,52.5,12.5,22,101.19,99.2,0,0,0,25.95
1999-07-26,32.2,20.2,60,16.7,14,101,99.03,0,0,0,26.2
1999-07-25,32.1,19.8,58,15.9,27,100.82,98.86,0,0,0,25.95
1999-07-24,34.7,19.9,54.5,17,14,100.69,98.74,2,2,0,27.3
1999-07-23,34.7,20.9,53.5,17.1,18,101.15,99.17,0,0,0,27.8
1999-07-22,31.3,19.1,55.5,15.2,10,101.44,99.45,0,0,0,25.2
1999-07-21,27.3,18.6,47.5,9.3,11.5,101.76,99.74,0,0,0,22.95
1999-07-20,26,16.4,68,12.8,10,101.95,99.92,0,0,0,21.2
1999-07-19,23.7,18,78,15.8,11,101.6,99.59,2.4,2.4,0,20.85
1999-07-18,31.2,21.4,68.5,18.1,19.5,101.81,99.82,0,0,0,26.29
1999-07-17,34.3,22.5,67,19.2,24.5,101.68,99.71,2,2,0,28.4
1999-07-16,33.8,22.1,59,18.6,19,101.72,99.75,0,0,0,27.95
1999-07-15,33.6,20.4,53.5,15.8,19,101.67,99.71,0,0,0,27
1999-07-14,28.7,16.6,64.5,15,12,101.84,99.84,1,1,0,22.65
1999-07-13,28.1,15.5,59,12.8,12,102.01,100,0,0,0,21.8
1999-07-12,26.7,14.5,59,11.1,8.5,102.26,100.22,0,0,0,20.6
1999-07-11,25.3,11.8,57,8,12.5,102.16,100.12,0,0,0,18.55
1999-07-10,23.2,14.1,56.5,10.4,27,101.24,99.2,0,0,0,18.64
1999-07-09,28.4,15,78,16.6,16,100.81,98.82,1,1,0,21.7
1999-07-08,25.1,13.9,59.5,9.5,21.5,101.44,99.41,0,0,0,19.5
1999-07-07,28.7,16.4,56.5,12.7,31.5,101.21,99.22,2.6,2.6,0,22.54
1999-07-06,32.3,19.9,58.5,17.5,32.5,100.98,99.01,0,0,0,26.1
1999-07-05,35,25.7,64.5,22.7,26,101.22,99.27,0,0,0,30.35
1999-07-04,34.6,24.5,73.5,24.1,19,101.44,99.49,0.4,0.4,0,29.55
1999-07-03,28.3,18.9,77.5,20.1,23,101.63,99.62,7.2,7.2,0,23.6
1999-07-02,28.7,18.8,66.5,16.2,19.5,101.26,99.26,0,0,0,23.75
1999-07-01,25.1,13.1,77,15.5,22.5,100.97,98.95,3.8,3.8,0,19.1
1999-06-30,22.6,11.5,60,8.9,10,101.51,99.46,0,0,0,17.05
1999-06-29,23,12.4,71.5,13.8,25,100.4,98.39,3.2,3.2,0,17.7
1999-06-28,29.5,21.4,78,20.7,7.5,100.28,98.3,0,0,0,25.45
1999-06-27,26.6,20.1,77.5,18.9,6.5,100.94,98.94,8,8,0,23.35
1999-06-26,31.5,17.2,55,14.8,8.5,101.35,99.39,0,0,0,24.35
1999-06-25,29.7,19.7,63.5,14.9,14,101.14,99.14,15.8,15.8,0,24.7
1999-06-24,27.5,19.8,69,17,9.5,101.19,99.18,2.8,2.8,0,23.65
1999-06-23,29.4,17,50,11.9,11,101.66,99.64,0,0,0,23.2
1999-06-22,28.2,14.4,48,10.1,8.5,102.13,100.1,0,0,0,21.3
1999-06-21,26.7,14.6,55,9.8,10,102.45,100.42,0,0,0,20.65
1999-06-20,26.3,15.4,53.5,10.7,11,102.55,100.52,0,0,0,20.85
1999-06-19,24.7,11.1,57,8.5,8.5,102.79,100.74,0,0,0,17.89
1999-06-18,23.9,7.7,64,7.3,16,102.53,100.47,0,0,0,15.8
1999-06-17,19,10.8,64.5,7.3,13,102.2,100.11,0,0,0,14.9
1999-06-16,18,7.9,54,4.3,6.5,102.17,100.08,0,0,0,12.95
1999-06-15,16.7,7.9,54.5,3.8,18.5,101.97,99.88,0,0,0,12.3
1999-06-14,22.2,11.1,74,13.8,18.5,101.09,99.06,4.6,4.6,0,16.64
1999-06-13,28.7,18.6,54.5,13.3,13,101.69,99.67,0,0,0,23.65
1999-06-12,28.2,19.2,60.5,13.8,8.5,102.04,100.04,0,0,0,23.7
1999-06-11,27.7,18.3,69.5,16.9,7.5,102.09,100.07,0,0,0,23
1999-06-10,26.3,18.3,69.5,15.6,15.5,102.01,99.99,0,0,0,22.3
1999-06-09,26.4,15.4,69.5,14.7,11.5,101.64,99.62,0,0,0,20.9
1999-06-08,28.9,18,61,14.4,25,101.22,99.2,0,0,0,23.45
1999-06-07,33.6,21.4,65,18.4,31.5,101.27,99.29,1.6,1.6,0,27.5
1999-06-06,31.9,14.5,66.5,16.6,16,101.59,99.58,0,0,0,23.2
1999-06-05,23.6,12.2,56.5,8.5,9.5,101.97,99.92,0,0,0,17.89
1999-06-04,21.5,8.6,55.5,4.5,12,102.18,100.12,0,0,0,15.05
1999-06-03,18.5,10.6,73,11.9,19.5,101.44,99.39,0,0,0,14.55
1999-06-02,24.1,17.7,85,18.1,12,100.81,98.81,12,12,0,20.9
1999-06-01,25,17.9,81,17.5,16.5,101.13,99.11,18.2,18.2,0,21.45
1999-05-31,25.9,15.3,60.5,12.5,11,101.56,99.53,1,1,0,20.6
1999-05-30,32.1,16.4,50.5,11.2,12,102.01,100.01,0,0,0,24.25
1999-05-29,28.2,13.2,52,9.3,9.5,101.89,99.87,0,0,0,20.7
1999-05-28,28.8,11.4,48,8.8,14,101.54,99.5,0,0,0,20.1
1999-05-27,22.5,6.8,55.5,4.3,17.5,101.31,99.27,0,0,0,14.65
1999-05-26,14,7,75,7.3,15,100.78,98.69,0,0,0,10.5
1999-05-25,11.1,8,74.5,5.3,27,99.96,97.89,3.4,3.4,0,9.55
1999-05-24,16.3,8.7,83,9.3,16,99.88,97.84,10.2,10.2,0,12.5
1999-05-23,18.8,11.2,72.5,9.9,9.5,100.91,98.86,0,0,0,15
1999-05-22,22.8,12.8,63.5,10.7,10,101.46,99.42,0,0,0,17.8
1999-05-21,22.6,10.5,62,8,12,101.88,99.82,0,0,0,16.55
1999-05-20,20.5,6.8,63.5,6.7,9.5,102.32,100.25,0,0,0,13.65
1999-05-19,18.1,9,73,9.8,20.5,101.82,99.74,4.4,4.4,0,13.55
1999-05-18,27.2,15.6,70.5,14.1,17,101.27,99.25,14.8,14.8,0,21.4
1999-05-17,24.7,12.2,57,8.4,12,101.67,99.63,0,0,0,18.45
1999-05-16,22.7,10.1,50,4.8,9.5,102.21,100.14,0,0,0,16.39
1999-05-15,20.9,10.2,48.5,4.3,6.5,102.43,100.37,0,0,0,15.55
1999-05-14,19.7,4.7,47.5,0.4,17,102.24,100.14,0,0,0,12.2
1999-05-13,14.6,4.6,41.5,-2.6,13,101.83,99.74,0,0,0,9.6
1999-05-12,16.1,6,45.5,-2.3,9.5,102.01,99.91,0,0,0,11.05
1999-05-11,14.8,6.1,55.5,-0.2,16,102.51,100.41,0,0,0,10.45
1999-05-10,18.1,4.1,54.5,2,14.5,102.23,100.1,0,0,0,11.1
1999-05-09,15,5.7,72,4.9,22,101.47,99.38,0,0,0,10.35
1999-05-08,17.6,11.9,77,11.2,12,100.78,98.74,5,5,0,14.75
1999-05-07,23.7,13.3,72,12.4,15,100.97,98.94,0,0,0,18.5
1999-05-06,25.5,13,66,12.1,21.5,100.72,98.72,0.2,0.2,0,19.25
1999-05-05,23.2,11.9,58,9.7,18,101.2,99.17,0,0,0,17.55
1999-05-04,23.9,11.3,40.5,3.8,12,101.51,99.47,0,0,0,17.6
1999-05-03,23.8,9,40,1.4,11,101.91,99.86,0,0,0,16.39
1999-05-02,23.3,8.3,38,0.6,9.5,102.2,100.15,0,0,0,15.8
1999-05-01,21.4,6.1,32,-1.9,9.5,102.44,100.37,0,0,0,13.75
1999-04-30,19.7,5.7,36,-3,10,102.67,100.58,0,0,0,12.7
1999-04-29,16.4,4.6,45.5,-2.5,12,102.7,100.62,0,0,0,10.5
1999-04-28,14.2,5.6,47.5,-0.9,18,102.61,100.49,0,0,0,9.89
1999-04-27,10.2,1.5,57,-2.5,8.5,102.11,99.99,0,0,0,5.85
1999-04-26,17.3,5.1,37.5,-2.2,26,101.34,99.26,0,0,0,11.2
1999-04-25,16.7,0.1,43.5,-4.6,20.5,102.04,99.9,0,0,0,8.4
1999-04-24,10.7,-0.1,41,-8.3,19.5,102.86,100.72,0,0,0,5.3
1999-04-23,11.1,1.8,59,-0.6,21.5,102.19,100.05,0.8,0.8,0,6.45
1999-04-22,11.4,7.6,78.5,5.3,8.5,101.53,99.42,20.2,20.2,0,9.5
